Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
02-15-2023 07:58,General ,YOUTUBE,N/A ,3309,126,Video
02-15-2023 07:36,General ,INSTAGRAM,Community Engagement ,9872,231,Photo
02-15-2023 07:36,General ,INSTAGRAM,N/A ,0,0,Text
02-15-2023 07:36,General ,TWITTER,Community Engagement ,18578,144,Photo
02-15-2023 07:17,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
02-15-2023 07:16,Valorant,YOUTUBE,Evil Exhibited ,0,0,Link
02-15-2023 07:01,DOTA2,TWITTER,N/A ,503,4,Text
02-15-2023 07:00,General ,FBPAGE,N/A ,0,0,Text
02-15-2023 07:00,General ,FBPAGE,Evil Exhibited ,3395,176,Photo
02-15-2023 07:00,DOTA2,TWITTER,Evil Exhibited ,1058,30,Photo
02-15-2023 05:25,General ,TWITTER,Evil Exhibited ,506,21,Video
02-15-2023 05:15,General ,TWITTER,N/A ,0,0,Photo
02-14-2023 22:50,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
02-14-2023 18:51,General ,TWITTER,Community Engagement ,697,15,Video
02-14-2023 18:51,General ,TWITTER,N/A ,0,0,Text
02-14-2023 18:01,CSGO,TWITTER,Community Engagement ,1890,28,Photo
02-14-2023 17:22,DOTA2,TWITTER,N/A ,263,10,Text
02-14-2023 16:54,General ,FBPAGE,N/A ,45340,20400,Video
02-14-2023 16:54,DOTA2,TWITTER,Evil Exhibited ,10448,1343,Video
02-14-2023 16:52,CSGO,TWITTER,Community Engagement ,2422,18,Photo
02-14-2023 16:43,General ,TWITTER,Evil Exhibited ,13646,226,Text
02-14-2023 16:43,General ,TWITTER,Evil Exhibited ,37402,1230,Video
02-14-2023 15:35,CSGO,TWITTER,Community Engagement ,1056,19,Photo
02-14-2023 14:52,DOTA2,TWITTER,N/A ,542,15,Photo
02-14-2023 14:51,DOTA2,TWITTER,N/A ,672,16,Text
02-14-2023 14:39,CSGO,TWITTER,Community Engagement ,2602,414,Video
02-14-2023 14:35,CSGO,TWITTER,Community Engagement ,4499,83,Photo
02-14-2023 14:00,General ,TWITTER,Community Engagement ,27261,719,Photo
02-14-2023 13:24,Content Creators,YOUTUBE,N/A ,0,0,Link
02-14-2023 12:29,General ,INSTAGRAM,Evergreen ,8591,158,Video
02-14-2023 12:29,General ,TIKTOK_BUSINESS,Evergreen ,195,10,Video
02-14-2023 12:29,General ,YOUTUBE,Evergreen ,371,9,Video
02-14-2023 12:00,General ,TWITTER,Community Engagement ,11252,94,Photo
02-14-2023 12:00,General ,TWITTER,Community Engagement ,127547,1703,Photo
02-14-2023 11:36,General ,FBPAGE,Evil Exhibited ,20826,697,Photo
02-14-2023 11:35,DOTA2,TWITTER,Evil Exhibited ,818,23,Photo
02-14-2023 11:01,General ,TWITTER,Evil Exhibited ,17932,519,Video
02-14-2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 11:01,General ,INSTAGRAM,Evil Exhibited ,6287,97,Video
02-14-2023 11:00,General ,FBPAGE,Evil Exhibited ,6504,166,Video
02-14-2023 10:00,General ,INSTAGRAM,Evil Exhibited ,6224,87,Video
02-14-2023 10:00,General ,TWITTER,Evil Exhibited ,12167,114,Video
02-14-2023 10:00,General ,FBPAGE,N/A ,6179,368,Video
02-14-2023 10:00,General ,FBPAGE,Evil Exhibited ,5420,92,Video
02-14-2023 09:30,General ,INSTAGRAM,Community Engagement ,6794,75,Video
02-14-2023 09:30,General ,TIKTOK_BUSINESS,Community Engagement ,151,6,Video
02-14-2023 09:04,General ,TWITTER,Evil Exhibited ,10789,107,Link
02-14-2023 08:34,General ,TWITTER,Evil Exhibited ,718,3,Text
02-14-2023 08:34,General ,TWITTER,Evil Exhibited ,1799,7,Text
02-14-2023 08:31,General ,TWITTER,Evil Exhibited ,611,30,Text
02-14-2023 08:19,General ,TWITTER,Evil Exhibited ,1313,24,Text
02-14-2023 08:18,General ,TWITTER,Evil Exhibited ,1066,8,Text
02-14-2023 08:16,General ,TWITTER,Evil Exhibited ,143,12,Text
02-14-2023 08:08,General ,TWITTER,Evil Exhibited ,12465,950,Text
02-14-2023 08:02,General ,FBPAGE,Evil Exhibited ,9602,423,Video
02-14-2023 08:00,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 08:00,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 08:00,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 08:00,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 08:00,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 08:00,General ,INSTAGRAM,N/A ,0,0,Text
02-14-2023 08:00,General ,INSTAGRAM,Evil Exhibited ,6584,149,Video
02-14-2023 08:00,DOTA2,TWITTER,Evil Exhibited ,1622,53,Video
02-14-2023 08:00,General ,TWITTER,Evil Exhibited ,156442,8682,Video
02-14-2023 07:40,DOTA2,TWITTER,N/A ,538,8,Text
02-14-2023 07:18,DOTA2,TWITTER,N/A ,456,23,Text
02-14-2023 06:09,DOTA2,TWITTER,N/A ,1077,41,Photo
02-13-2023 17:49,General ,TWITTER,Evil Exhibited ,2482,27,Text
02-13-2023 17:47,General ,TWITTER,N/A ,0,0,Photo
02-13-2023 17:36,DOTA2,TWITTER,N/A ,0,0,Text
02-13-2023 17:33,General ,TWITTER,Evil Exhibited ,43380,3585,Video
02-13-2023 15:38,General ,INSTAGRAM,Evil Exhibited ,3225,0,Video
02-13-2023 15:30,General ,INSTAGRAM,Evil Exhibited ,28392,681,Photo
02-13-2023 15:30,General ,TWITTER,Evil Exhibited ,20118,277,Photo
02-13-2023 15:30,General ,FBPAGE,Evil Exhibited ,24894,1097,Photo
02-13-2023 15:08,Valorant,YOUTUBE,N/A ,961,46,Video
02-13-2023 15:06,General ,INSTAGRAM,N/A ,0,0,Text
02-13-2023 15:06,General ,INSTAGRAM,N/A ,0,0,Text
02-13-2023 15:00,General ,INSTAGRAM,Community Engagement ,10524,132,Video
02-13-2023 15:00,General ,TIKTOK_BUSINESS,Community Engagement ,1432,69,Video
02-13-2023 14:33,General ,TWITTER,Community Engagement ,13822,76,Photo
02-13-2023 13:50,Content Creators,YOUTUBE,N/A ,0,0,Text
02-13-2023 13:47,Content Creators,YOUTUBE,N/A ,0,0,Link
02-13-2023 13:07,General ,TWITTER,Community Engagement ,12837,54,Photo
02-13-2023 12:49,Content Creators,YOUTUBE,N/A ,488,18,Video
02-13-2023 12:49,Content Creators,YOUTUBE,N/A ,1741,45,Video
02-13-2023 12:49,Content Creators,YOUTUBE,N/A ,1991,79,Video
02-13-2023 11:55,General ,TWITTER,Community Engagement ,247,3,Photo
02-13-2023 11:26,DOTA2,TWITTER,N/A ,1062,32,Text
02-13-2023 11:24,DOTA2,TWITTER,N/A ,510,14,Text
02-13-2023 10:46,DOTA2,TWITTER,N/A ,26,1,Text
02-13-2023 10:31,General ,TWITTER,Evil Exhibited ,22533,569,Photo
02-13-2023 09:30,General ,TWITTER,Evil Exhibited ,372,16,Text
02-13-2023 09:30,DOTA2,TWITTER,Evil Exhibited ,4115,66,Text
02-13-2023 09:18,DOTA2,TWITTER,Evil Exhibited ,914,10,Photo
02-13-2023 08:54,General ,TWITTER,N/A ,0,0,Text
02-13-2023 08:35,General ,TWITTER,Evil Exhibited ,5479,129,Video
02-12-2023 18:18,General ,TWITTER,Community Engagement ,1255,37,Text
02-12-2023 18:09,CSGO,TWITTER,Community Engagement ,3087,128,Photo
02-12-2023 16:43,CSGO,TWITTER,Community Engagement ,7041,251,Photo
02-12-2023 14:23,General ,TWITTER,Community Engagement ,292,10,Text
02-12-2023 14:06,General ,TWITTER,Community Engagement ,1631,14,Text
02-12-2023 14:06,General ,TWITTER,N/A ,0,0,Photo
02-12-2023 12:43,DOTA2,TWITTER,N/A ,0,0,Text
02-12-2023 12:00,General ,TWITTER,Community Engagement ,17150,316,Photo
02-12-2023 11:03,General ,TWITTER,Evil Exhibited ,7273,115,Photo
02-12-2023 11:00,General ,FBPAGE,Evil Exhibited ,10957,116,Photo
02-12-2023 11:00,General ,FBPAGE,Evil Exhibited ,10957,116,Photo
02-12-2023 11:00,General ,FBPAGE,Evil Exhibited ,21914,230,Photo
02-12-2023 11:00,General ,TWITTER,Evil Exhibited ,52306,1009,Photo
02-12-2023 11:00,General ,FBPAGE,N/A ,7205,159,Photo
02-12-2023 11:00,General ,FBPAGE,N/A ,7205,159,Photo
02-12-2023 11:00,DOTA2,TWITTER,Evil Exhibited ,1648,40,Photo
02-12-2023 11:00,General ,FBPAGE,Evil Exhibited ,14410,317,Photo
02-12-2023 10:29,General ,INSTAGRAM,Evergreen ,11144,194,Video
02-12-2023 10:28,General ,TIKTOK_BUSINESS,Evergreen ,1180,50,Video
02-12-2023 10:28,General ,YOUTUBE,Evergreen ,980,37,Video
02-12-2023 10:00,General ,TWITTER,Community Engagement ,22311,179,Text
02-11-2023 22:16,General ,INSTAGRAM,N/A ,0,0,Text
02-11-2023 22:15,General ,INSTAGRAM,N/A ,0,0,Text
02-11-2023 18:28,CSGO,TWITTER,Community Engagement ,2330,62,Photo
02-11-2023 17:34,CSGO,TWITTER,Community Engagement ,8671,294,Photo
02-11-2023 15:13,General ,TWITTER,Community Engagement ,401,12,Text
02-11-2023 15:13,General ,TWITTER,N/A ,0,0,Video
02-11-2023 15:09,General ,TWITTER,Community Engagement ,154,4,Text
02-11-2023 15:05,General ,TWITTER,Community Engagement ,20354,111,Photo
02-11-2023 14:50,General ,TWITTER,Community Engagement ,14873,244,Video
02-11-2023 14:07,General ,TWITTER,Community Engagement ,47109,202,Photo
02-11-2023 13:58,General ,TWITTER,Community Engagement ,422,10,Video
02-11-2023 13:49,General ,TWITTER,Community Engagement ,14658,253,Video
02-11-2023 13:41,General ,INSTAGRAM,N/A ,0,0,Photo
02-11-2023 13:41,General ,INSTAGRAM,N/A ,0,0,Photo
02-11-2023 13:40,General ,INSTAGRAM,Community Engagement ,3410,0,Video
02-11-2023 13:34,General ,INSTAGRAM,N/A ,0,0,Photo
02-11-2023 13:34,General ,INSTAGRAM,N/A ,0,0,Photo
02-11-2023 13:34,General ,INSTAGRAM,Community Engagement ,3581,0,Video
02-11-2023 13:30,General ,INSTAGRAM,Community Engagement ,3727,0,Photo
02-11-2023 13:29,General ,INSTAGRAM,Community Engagement ,4039,0,Video
02-11-2023 13:16,General ,TWITTER,Community Engagement ,14519,72,Photo
02-11-2023 11:00,General ,INSTAGRAM,Evil Exhibited ,10621,158,Photo
02-11-2023 11:00,General ,TWITTER,Evil Exhibited ,13322,55,Photo
02-11-2023 11:00,General ,FBPAGE,Evil Exhibited ,14221,89,Photo
02-11-2023 09:25,General ,TWITTER,Evil Exhibited ,1046,22,Text
02-11-2023 09:00,General ,INSTAGRAM,Evergreen ,128,2,Video
02-11-2023 09:00,General ,TWITTER,Community Engagement ,37653,514,Photo
02-11-2023 09:00,General ,YOUTUBE,Evergreen ,484,21,Video
02-11-2023 09:00,General ,TIKTOK_BUSINESS,Evergreen ,242,16,Video
02-10-2023 19:26,CSGO,TWITTER,Community Engagement ,1309,22,Photo
02-10-2023 18:32,CSGO,TWITTER,Community Engagement ,1742,14,Photo
02-10-2023 17:32,CSGO,TWITTER,Community Engagement ,946,20,Photo
02-10-2023 17:08,General ,TWITTER,Community Engagement ,13611,173,Photo
02-10-2023 16:55,General ,TWITTER,Community Engagement ,205,10,Video
02-10-2023 16:52,DOTA2,TWITTER,N/A ,1033,11,Video
02-10-2023 16:50,General ,TWITTER,Community Engagement ,17485,288,Photo
02-10-2023 16:41,General ,TWITTER,Community Engagement ,28821,309,Photo
02-10-2023 16:40,General ,FBPAGE,N/A ,20089,710,Photo
02-10-2023 16:40,DOTA2,TWITTER,N/A ,702,13,Photo
02-10-2023 16:39,General ,TWITTER,Community Engagement ,58502,827,Photo
02-10-2023 16:33,General ,TWITTER,Community Engagement ,17162,167,Photo
02-10-2023 16:27,General ,INSTAGRAM,Community Engagement ,2796,0,Video
02-10-2023 16:26,DOTA2,TWITTER,N/A ,827,16,Photo
02-10-2023 16:21,CSGO,TWITTER,Community Engagement ,3161,75,Photo
02-10-2023 16:21,General ,TWITTER,Community Engagement ,15720,105,Photo
02-10-2023 16:21,DOTA2,TWITTER,N/A ,916,25,Text
02-10-2023 16:17,DOTA2,TWITTER,N/A ,794,27,Photo
02-10-2023 16:10,DOTA2,TWITTER,N/A ,339,10,Video
02-10-2023 16:01,General ,TWITTER,Community Engagement ,2804,60,Video
02-10-2023 16:00,DOTA2,TWITTER,N/A ,693,15,Photo
02-10-2023 16:00,General ,TWITTER,Community Engagement ,11673,157,Photo
02-10-2023 15:53,General ,FBPAGE,N/A ,13542,339,Photo
02-10-2023 15:53,DOTA2,TWITTER,N/A ,682,14,Photo
02-10-2023 15:53,General ,TWITTER,Community Engagement ,34626,182,Photo
02-10-2023 15:50,General ,INSTAGRAM,N/A ,0,0,Photo
02-10-2023 15:50,General ,INSTAGRAM,Community Engagement ,2982,0,Video
02-10-2023 15:43,General ,TWITTER,Community Engagement ,757,38,Video
02-10-2023 15:40,General ,TWITTER,Community Engagement ,20576,1047,Video
02-10-2023 14:45,DOTA2,TWITTER,N/A ,1983,99,Video
02-10-2023 14:39,General ,TWITTER,Community Engagement ,44448,333,Photo
02-10-2023 14:01,General ,TWITTER,Community Engagement ,15170,327,Video
02-10-2023 13:30,General ,INSTAGRAM,Evergreen ,11079,246,Video
02-10-2023 13:30,General ,TIKTOK_BUSINESS,Evergreen ,4205,130,Video
02-10-2023 13:30,General ,YOUTUBE,Evergreen ,866,27,Video
02-10-2023 13:27,General ,TWITTER,Community Engagement ,792,3,Text
02-10-2023 13:10,General ,TWITTER,Community Engagement ,2082,75,Video
02-10-2023 13:00,General ,FBPAGE,N/A ,20958,1908,Photo
02-10-2023 13:00,DOTA2,TWITTER,N/A ,1031,55,Photo
02-10-2023 11:35,General ,INSTAGRAM,N/A ,0,0,Text
02-10-2023 11:35,General ,INSTAGRAM,N/A ,0,0,Text
02-10-2023 11:35,General ,INSTAGRAM,Community Engagement ,9312,119,Video
02-10-2023 11:27,General ,TWITTER,Evil Exhibited ,1355,15,Text
02-10-2023 11:14,General ,TWITTER,Community Engagement ,144,2,Text
02-10-2023 11:13,General ,TWITTER,Community Engagement ,134,3,Text
02-10-2023 11:04,General ,TWITTER,Evil Exhibited ,1387,13,Text
02-10-2023 11:00,General ,FBPAGE,Evil Exhibited ,22567,470,Photo
02-10-2023 11:00,General ,FBPAGE,Evil Exhibited ,11284,235,Photo
02-10-2023 11:00,General ,FBPAGE,Evil Exhibited ,11284,235,Photo
02-10-2023 11:00,General ,TWITTER,Evil Exhibited ,50167,3595,Photo
02-10-2023 11:00,General ,TIKTOK_BUSINESS,Community Engagement ,157,9,Video
02-10-2023 11:00,General ,FBPAGE,N/A ,9273,242,Photo
02-10-2023 11:00,General ,FBPAGE,N/A ,9273,242,Photo
02-10-2023 11:00,DOTA2,TWITTER,Evil Exhibited ,1051,40,Photo
02-10-2023 11:00,General ,FBPAGE,Evil Exhibited ,18546,483,Photo
02-10-2023 10:30,General ,INSTAGRAM,Evergreen ,43440,1075,Video
02-10-2023 10:30,General ,TIKTOK_BUSINESS,Evergreen ,506,18,Video
02-10-2023 10:30,General ,YOUTUBE,Evergreen ,524,9,Video
02-10-2023 10:13,Content Creators,YOUTUBE,N/A ,1372,34,Video
02-10-2023 10:04,General ,INSTAGRAM,N/A ,0,0,Photo
02-10-2023 10:04,General ,INSTAGRAM,N/A ,0,0,Photo
02-10-2023 10:04,General ,INSTAGRAM,Community Engagement ,2926,0,Video
02-10-2023 10:00,General ,TWITTER,Community Engagement ,24413,556,Video
02-10-2023 09:00,CSGO,TWITTER,Community Engagement ,986,20,Video
02-10-2023 05:15,DOTA2,TWITTER,N/A ,6359,150,Photo
02-09-2023 18:38,General ,TWITTER,Evil Exhibited ,967,16,Text
02-09-2023 18:37,General ,TWITTER,N/A ,0,0,Text
02-09-2023 18:36,CSGO,TWITTER,N/A ,0,0,Text
02-09-2023 17:18,General ,TWITTER,Community Engagement ,1868,77,Photo
02-09-2023 17:10,General ,TWITTER,Evil Exhibited ,27220,4352,Photo
02-09-2023 16:54,General ,TWITTER,Evil Exhibited ,492,5,Video
02-09-2023 16:53,General ,TWITTER,Evil Exhibited ,388,9,Text
02-09-2023 16:43,General ,TWITTER,N/A ,0,0,Photo
02-09-2023 16:37,General ,INSTAGRAM,N/A ,0,0,Photo
02-09-2023 16:37,General ,INSTAGRAM,Community Engagement ,3120,0,Video
02-09-2023 16:27,General ,TWITTER,Evil Exhibited ,522,9,Video
02-09-2023 16:22,General ,TWITTER,Community Engagement ,1999,32,Photo
02-09-2023 16:21,General ,TWITTER,Evil Exhibited ,450,4,Text
02-09-2023 16:20,General ,TWITTER,N/A ,0,0,Text
02-09-2023 16:12,General ,TWITTER,Community Engagement ,383,8,Video
02-09-2023 15:51,General ,TWITTER,N/A ,0,0,Link
02-09-2023 15:49,General ,TWITTER,Community Engagement ,1244,65,Video
02-09-2023 15:47,General ,TWITTER,Community Engagement ,16153,351,Photo
02-09-2023 15:46,General ,FBPAGE,N/A ,30475,4606,Photo
02-09-2023 15:45,DOTA2,TWITTER,N/A ,855,16,Photo
02-09-2023 15:45,General ,TWITTER,Community Engagement ,30114,483,Photo
02-09-2023 15:44,DOTA2,TWITTER,N/A ,896,29,Photo
02-09-2023 15:43,DOTA2,TWITTER,N/A ,524,9,Photo
02-09-2023 15:43,General ,TWITTER,Community Engagement ,12003,196,Photo
02-09-2023 15:21,General ,FBPAGE,N/A ,6796,459,Video
02-09-2023 15:20,DOTA2,TWITTER,N/A ,627,27,Video
02-09-2023 15:20,General ,TWITTER,Community Engagement ,11205,252,Video
02-09-2023 15:16,DOTA2,TWITTER,N/A ,520,5,Video
02-09-2023 15:12,DOTA2,TWITTER,N/A ,631,36,Photo
02-09-2023 15:08,DOTA2,TWITTER,N/A ,502,7,Video
02-09-2023 15:06,General ,TWITTER,Community Engagement ,28873,271,Photo
02-09-2023 15:05,General ,FBPAGE,N/A ,12331,524,Photo
02-09-2023 15:05,DOTA2,TWITTER,N/A ,538,9,Photo
02-09-2023 15:01,General ,INSTAGRAM,N/A ,0,0,Photo
02-09-2023 15:01,General ,INSTAGRAM,Community Engagement ,3750,0,Video
02-09-2023 15:00,General ,TWITTER,N/A ,55,33,Link
02-09-2023 14:59,General ,TWITTER,Community Engagement ,11952,643,Video
02-09-2023 14:51,General ,TWITTER,Community Engagement ,479,12,Video
02-09-2023 14:49,General ,TWITTER,Community Engagement ,19134,1366,Video
02-09-2023 14:05,General ,TWITTER,Community Engagement ,16210,331,Video
02-09-2023 13:56,DOTA2,TWITTER,N/A ,517,9,Photo
02-09-2023 13:00,General ,INSTAGRAM,Evergreen ,14608,267,Video
02-09-2023 13:00,General ,TIKTOK_BUSINESS,Evergreen ,1683,40,Video
02-09-2023 13:00,General ,YOUTUBE,Evergreen ,422,11,Video
02-09-2023 12:00,General ,TWITTER,Community Engagement ,3375,57,Text
02-09-2023 12:00,General ,TWITTER,Community Engagement ,12647,115,Photo
02-09-2023 12:00,DOTA2,TWITTER,N/A ,1460,66,Photo
02-09-2023 12:00,General ,FBPAGE,N/A ,44147,5428,Photo
02-09-2023 11:00,General ,INSTAGRAM,Evil Exhibited ,11868,311,Photo
02-09-2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text
02-09-2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text
02-09-2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text
02-09-2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text
02-09-2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text
02-09-2023 11:00,General ,INSTAGRAM,N/A ,0,0,Text
02-09-2023 11:00,General ,FBPAGE,Evil Exhibited ,24794,913,Photo
02-09-2023 11:00,General ,TWITTER,Evil Exhibited ,66746,5546,Photo
02-09-2023 11:00,General ,FBPAGE,Evil Exhibited ,32321,1862,Photo
02-09-2023 11:00,DOTA2,TWITTER,Evil Exhibited ,1947,118,Photo
02-09-2023 10:00,General ,INSTAGRAM,Evergreen ,8733,151,Video
02-09-2023 10:00,General ,TIKTOK_BUSINESS,Evergreen ,1415,77,Video
02-09-2023 10:00,General ,YOUTUBE,Evergreen ,486,22,Video
02-09-2023 07:42,General ,TWITTER,Evil Exhibited ,3714,51,Text
02-08-2023 19:44,General ,TWITTER,N/A ,0,0,Photo
02-08-2023 15:18,General ,TWITTER,Community Engagement ,1564,25,Text
02-08-2023 15:00,General ,TWITTER,Evil Exhibited ,23671,416,Video
02-08-2023 14:38,General ,TWITTER,Community Engagement ,21914,395,Photo
02-08-2023 12:03,General ,TWITTER,Community Engagement ,2664,45,Photo
02-08-2023 11:00,General ,FBPAGE,N/A ,26973,2306,Photo
02-08-2023 11:00,DOTA2,TWITTER,N/A ,2834,126,Photo
02-08-2023 10:06,General ,INSTAGRAM,Community Engagement ,16084,336,Video
02-08-2023 10:00,General ,TIKTOK_BUSINESS,Community Engagement ,3694,173,Video
02-08-2023 10:00,General ,YOUTUBE,Community Engagement ,1641,44,Video
02-08-2023 09:45,Content Creators,YOUTUBE,N/A ,226,12,Video
02-08-2023 09:00,CSGO,TWITTER,Community Engagement ,236,8,Text
02-08-2023 09:00,CSGO,TWITTER,Community Engagement ,1379,15,Link
02-08-2023 08:24,CSGO,TWITTER,N/A ,0,0,Text
02-08-2023 08:22,General,LINKEDIN_COMPANY,Community Engagement ,2476,17,Text
02-08-2023 08:10,General ,TWITTER,N/A ,0,0,Video
02-08-2023 06:18,DOTA2,TWITTER,N/A ,984,17,Photo
02-07-2023 16:02,General ,TWITTER,Community Engagement ,5404,256,Video
02-07-2023 15:59,General ,TWITTER,N/A ,0,0,Video
02-07-2023 15:26,CSGO,TWITTER,N/A ,0,0,Text
02-07-2023 15:25,CSGO,TWITTER,N/A ,0,0,Text
02-07-2023 15:25,CSGO,TWITTER,N/A ,0,0,Text
02-07-2023 14:10,CSGO,TWITTER,N/A ,0,0,Text
02-07-2023 14:09,CSGO,TWITTER,N/A ,0,0,Link
02-07-2023 14:09,CSGO,TWITTER,N/A ,0,0,Link
02-07-2023 14:09,CSGO,TWITTER,N/A ,0,0,Link
02-07-2023 14:08,CSGO,TWITTER,N/A ,0,0,Link
02-07-2023 14:08,CSGO,TWITTER,N/A ,0,0,Link
02-07-2023 14:00,General ,INSTAGRAM,Evergreen ,7719,114,Video
02-07-2023 14:00,General ,TIKTOK_BUSINESS,Evergreen ,1126,49,Video
02-07-2023 14:00,General ,YOUTUBE,Evergreen ,515,27,Video
02-07-2023 11:47,General ,TWITTER,Evil Exhibited ,325,2,Text
02-07-2023 11:46,General ,TWITTER,Evil Exhibited ,430,4,Video
02-07-2023 11:35,General ,TWITTER,Evil Exhibited ,27024,697,Photo
02-07-2023 09:20,General ,TWITTER,Community Engagement ,873,44,Video
02-07-2023 09:06,General ,INSTAGRAM,Evergreen ,7618,82,Video
02-07-2023 09:00,General ,TIKTOK_BUSINESS,Evergreen ,222,15,Video
02-07-2023 09:00,General ,YOUTUBE,Evergreen ,365,17,Video
02-07-2023 08:21,CSGO,TWITTER,N/A ,0,0,Video
02-06-2023 17:01,General ,TWITTER,Community Engagement ,237,10,Text
02-06-2023 17:01,General ,TWITTER,N/A ,0,0,Photo
02-06-2023 14:33,General ,TWITTER,Community Engagement ,11714,86,Photo
02-06-2023 14:09,General ,TWITTER,Community Engagement ,773,10,Text
02-06-2023 14:06,General ,TWITTER,Community Engagement ,24054,1366,Photo
02-06-2023 13:23,General ,TWITTER,Evil Exhibited ,1153,20,Video
02-06-2023 13:21,General ,TWITTER,Evil Exhibited ,922,21,Text
02-06-2023 13:20,General ,TWITTER,Evil Exhibited ,3194,101,Text
02-06-2023 13:19,General ,TWITTER,Evil Exhibited ,56791,1444,Photo
02-06-2023 13:10,General ,TWITTER,Community Engagement ,10153,41,Photo
02-06-2023 12:30,General ,INSTAGRAM,Evergreen ,10781,220,Video
02-06-2023 12:30,General ,TIKTOK_BUSINESS,Evergreen ,1458,70,Video
02-06-2023 12:30,General ,YOUTUBE,Evergreen ,544,17,Video
02-06-2023 11:20,DOTA2,TWITTER,N/A ,1389,43,Text
02-06-2023 11:09,Content Creators,YOUTUBE,N/A ,0,0,Video
02-06-2023 09:30,General ,INSTAGRAM,Evergreen ,7244,109,Video
02-06-2023 09:30,General ,TIKTOK_BUSINESS,Evergreen ,622,47,Video
02-06-2023 09:30,General ,YOUTUBE,Evergreen ,613,27,Video
02-05-2023 11:16,DOTA2,TWITTER,N/A ,1222,18,Text
02-05-2023 10:01,General ,INSTAGRAM,Evil Exhibited ,11687,140,Video
02-05-2023 10:00,General ,YOUTUBE,Evil Exhibited ,459,8,Video
02-05-2023 10:00,General ,TIKTOK_BUSINESS,Evil Exhibited ,2579,83,Video
02-04-2023 19:07,General ,TWITTER,Community Engagement ,191,5,Text
02-04-2023 19:01,General ,TWITTER,Community Engagement ,14581,132,Photo
02-04-2023 18:37,General ,TWITTER,Community Engagement ,11449,226,Video
02-04-2023 18:03,General ,TWITTER,Community Engagement ,12892,289,Video
02-04-2023 17:58,General ,TWITTER,Community Engagement ,10463,162,Video
02-04-2023 17:33,General ,TWITTER,Community Engagement ,10252,54,Photo
02-04-2023 12:17,DOTA2,TWITTER,N/A ,968,37,Video
02-04-2023 10:05,General ,INSTAGRAM,Evergreen ,7455,110,Video
02-04-2023 10:05,General ,TIKTOK_BUSINESS,Evergreen ,1134,63,Video
02-04-2023 10:05,General ,YOUTUBE,Evergreen ,600,24,Video
02-04-2023 09:00,CSGO,TWITTER,Community Engagement ,3657,171,Video
02-04-2023 06:33,CSGO,TWITTER,Community Engagement ,2463,165,Photo
02-04-2023 05:19,CSGO,TWITTER,Community Engagement ,2658,32,Photo
02-04-2023 04:22,CSGO,TWITTER,Community Engagement ,1548,183,Video
02-04-2023 04:02,CSGO,TWITTER,Community Engagement ,3693,95,Photo
02-04-2023 04:00,General ,TWITTER,N/A ,0,0,Text
02-04-2023 03:50,General ,TWITTER,Evil Exhibited ,435,20,Text
02-03-2023 17:29,General ,TWITTER,N/A ,0,0,Text
02-03-2023 17:20,General ,TWITTER,Community Engagement ,12637,158,Photo
02-03-2023 16:54,General ,TWITTER,Community Engagement ,93,2,Text
02-03-2023 16:44,General ,TWITTER,N/A ,0,0,Link
02-03-2023 16:44,General ,TWITTER,Community Engagement ,14592,143,Text
02-03-2023 16:34,General ,TWITTER,Community Engagement ,3485,109,Text
02-03-2023 16:33,General ,TWITTER,Community Engagement ,13178,861,Mixed
02-03-2023 16:32,General ,INSTAGRAM,N/A ,3275,0,Photo
02-03-2023 16:31,DOTA2,TWITTER,N/A ,649,9,Photo
02-03-2023 16:30,DOTA2,TWITTER,N/A ,872,21,Video
02-03-2023 16:28,General ,TWITTER,Community Engagement ,27728,365,Photo
02-03-2023 16:27,DOTA2,TWITTER,N/A ,992,16,Text
02-03-2023 16:24,DOTA2,TWITTER,N/A ,1697,40,Photo
02-03-2023 16:09,General ,TWITTER,Community Engagement ,11346,362,Video
